COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
2958,19499999961;0;0
2951,10999999983;0;0
2944,02500000004;0;0
2936,875;0;0
2929,78999999927;0;0
2922,70499999948;0;0
2915,55499999944;0;0
2908,46999999965;0;0
2901,31999999961;0;0
2894,23499999983;0;0
2887,15000000004;0;0
2880;0;0
2872,91499999927;0;0
2865,82999999948;0;0
2858,67999999944;0;0
2851,59499999965;0;0
2844,44499999961;0;0
2837,35999999983;0;0
2830,27500000004;0;0
2823,125;0;0
2816,03999999927;0;0
2808,95499999948;0;0
2801,80499999944;0;0
2794,71999999965;0;0
2787,56999999961;0;0
2780,48499999983;0;0
2773,40000000004;0;0
2766,25;0;0
2759,16499999927;0;0
2752,07999999948;0;0
2730,49999999785;0;0
2703,24999999866;0;0
2675,74999999852;0;0
2648,49999999933;0;0
2621,25000000015;0;0
2593,75;0;0
2566,49999999718;0;0
2539,24999999799;0;0
2511,74999999785;0;0
2484,49999999866;0;0
2456,99999999852;0;0
2429,74999999933;0;0
2402,50000000015;0;0
2375;0;0
2347,74999999718;0;0
2320,49999999799;0;0
2289,24999999799;0;0
2261,74999999785;0;0
2245,3499999996;0;0
2237,09999999955;0;0
2228,9249999998;0;0
2219,5499999998;0;0
2211,37500000004;0;0
2202,00000000004;0;0
2193,75;0;0
2185,57499999915;0;0
2175;0;0
2166,82499999915;0;0
2158,6499999994;0;0
2149,2749999994;0;0
2139,8999999994;0;0
2127,00000000004;0;0
2114,0999999996;0;0
2104,7249999996;0;0
2096,47499999955;0;0
2087,09999999955;0;0
2077,72499999955;0;0
2069,5499999998;0;0
2060,1749999998;0;0
2049,59999999955;0;0
2039,0999999996;0;0
2030,84999999955;0;0
2022,6749999998;0;0
2014,50000000004;0;0
2005,12500000004;0;0
1996,875;0;0
1988,69999999915;0;0
1980,5249999994;0;0
1972,27499999935;0;0
1964,0999999996;0;0
1955,84999999955;0;0
1947,6749999998;0;0
1939,50000000004;0;0
1931,25;0;0
1923,07499999915;0;0
1914,8999999994;0;0
