COMMAND;POSITION CE16 (mm);POSITION MLT (pts)
3434,3894736849;-3,63179916317992;540
3427,15263157964;-3,63179916317992;538
3419,91578947437;-3,57322175732218;538
3412,67894736911;-3,57322175732218;536
3406,31052631644;-3,57322175732218;536
3400;-3,57322175732218;534
3392,91500000021;-3,45606694560669;532
3384,79000000021;-3,45606694560669;532
3377,64000000017;-3,45606694560669;532
3370,55500000039;-3,45606694560669;530
3362,43000000039;-3,42677824267782;529
3355,28000000035;-3,42677824267782;529
3348,19500000056;-3,33891213389121;527
3340,07000000056;-3,33891213389121;529
3332,98500000077;-3,28033472803347;523
3324,86000000077;-3,28033472803347;525
3316,73500000077;-3,22175732217573;523
3308,61000000077;-3,22175732217573;523
3301,46000000073;-3,16317991631799;519
3293,33500000073;-3,10460251046025;519
3285,21000000073;-3,10460251046025;519
3278,125;-3,07531380753138;517
3271,04000000021;-3,07531380753138;517
3263,89000000017;-3,07531380753138;516
3255,76500000017;-3,07531380753138;516
3248,68000000039;-3,04602510460251;514
3241,53000000035;-3,04602510460251;513
3233,40500000035;-2,9581589958159;512
3225,28000000035;-2,9581589958159;509
3217,15500000035;-2,92887029288703;512
3210,07000000056;-2,92887029288703;510
3201,94500000056;-2,89958158995816;509
3194,86000000077;-2,87029288702929;507
3186,73500000077;-2,87029288702929;505
3178,61000000077;-2,75313807531381;505
3171,46000000073;-2,75313807531381;507
3164,375;-2,75313807531381;507
3157,29000000021;-2,75313807531381;503
3150,14000000017;-2,75313807531381;503
3143,05500000039;-2,6652719665272;501
3135,90500000035;-2,6652719665272;500
3127,78000000035;-2,57740585774058;499
3119,65500000035;-2,51882845188284;496
3111,53000000035;-2,51882845188284;496
3104,44500000056;-2,51882845188284;495
3097,36000000077;-2,54811715481171;495
3090,21000000073;-2,54811715481171;494
3083,125;-2,48953974895397;494
3076,04000000021;-2,43096234309623;492
3067,91500000021;-2,43096234309623;491
3059,79000000021;-2,34309623430962;490
3052,64000000017;-2,34309623430962;487
3044,51500000017;-2,34309623430962;489
3036,39000000017;-2,31380753138075;487
3028,26500000017;-2,22594142259414;485
3020,14000000017;-2,22594142259414;483
3012,01500000017;-2,19665271966527;485
3003,89000000017;-2,19665271966527;483
2995,76500000017;-2,10878661087866;479
2987,64000000017;-2,10878661087866;481
2980,55500000039;-2,07949790794979;479
2973,40500000035;-2,10878661087866;479
2966,32000000056;-2,10878661087866;477
2959,23500000077;-2,10878661087866;476
2952,08500000073;-1,99163179916318;476
2943,96000000073;-1,99163179916318;473
2935,83500000073;-1,93305439330544;474
2927,71000000073;-1,93305439330544;472
2920,625;-1,8744769874477;470
2912,5;-1,8744769874477;470
2904,375;-1,81589958158996;469
2897,29000000021;-1,81589958158996;468
2889,16500000021;-1,78661087866109;468
2882,01500000017;-1,78661087866109;467
2874,93000000039;-1,69874476987448;465
2866,80500000039;-1,69874476987448;467
2859,65500000035;-1,69874476987448;464
2851,53000000035;-1,66945606694561;463
2843,40500000035;-1,66945606694561;461
2836,32000000056;-1,64016736401674;461
2828,19500000056;-1,64016736401674;460
2820,07000000056;-1,55230125523012;459
2812,98500000077;-1,46443514644351;455
2804,86000000077;-1,46443514644351;456
2797,71000000073;-1,46443514644351;456
2789,58500000073;-1,52301255230125;455
2782,5;-1,52301255230125;452
2775,41500000021;-1,43514644351464;452
2768,26500000017;-1,43514644351464;451
2761,18000000039;-1,31799163179916;450
2754,03000000035;-1,28870292887029;449
2722,75000000081;-1,28870292887029;402
2695,25000000067;-2,92887029288695E-02;402
2664,00000000067;-2,92887029288695E-02;402
2636,75000000148;-5,85774058577398E-02;402
2605,50000000148;-5,85774058577398E-02;401
2578,00000000134;-5,85774058577398E-02;402
2546,75000000134;-5,85774058577398E-02;402
2519,50000000215;-5,85774058577398E-02;402
2492,25000000297;-5,85774058577398E-02;402
2464,75000000282;-2,92887029288695E-02;401
2433,50000000282;-2,92887029288695E-02;402
2406,25;-2,92887029288695E-02;402
2379,00000000081;-2,92887029288695E-02;402
2351,50000000067;-2,92887029288695E-02;402
2324,25000000148;-2,92887029288695E-02;402
2293,00000000148;-2,92887029288695E-02;401
2261,75000000148;-5,85774058577398E-02;402
2245,2750000004;-5,85774058577398E-02;403
2237,10000000065;0,787878787878788;376
2228,92500000089;1,3030303030303;356
2220,67500000085;1,3030303030303;349
2212,5;1,3030303030303;347
2204,32500000024;1,48484848484849;344
2196,0750000002;1,48484848484849;344
2187,90000000045;1,60606060606061;343
2179,6500000004;1,60606060606061;341
2171,47500000065;1,6969696969697;340
2162,10000000065;1,66666666666667;340
2152,72500000065;1,66666666666667;339
2144,55000000089;1,72727272727273;337
2136,30000000085;1,81818181818182;336
2126,92500000085;1,81818181818182;336
2118,75;1,81818181818182;332
2109,375;1,90909090909091;333
2101,20000000024;1,90909090909091;331
2091,82500000024;1,96969696969697;330
2082,45000000024;1,96969696969697;328
2074,2000000002;2,06060606060606;327
2064,8250000002;2,06060606060606;328
2056,65000000045;2,06060606060606;327
2047,27500000045;2,06060606060606;326
2037,90000000045;2,09090909090909;326
2029,6500000004;2,12121212121212;322
2020,2750000004;2,12121212121212;320
2010,9000000004;2,12121212121212;320
2002,72500000065;2,27272727272727;318
1994,55000000089;2,27272727272727;316
1986,30000000085;2,27272727272727;315
1976,92500000085;2,27272727272727;316
1967,55000000085;2,36363636363636;315
1959,375;2,36363636363636;314
1951,20000000024;2,45454545454546;310
1941,82500000024;2,45454545454546;311
1932,45000000024;2,51515151515152;310
1924,2000000002;2,51515151515152;308
1914,8250000002;2,54545454545455;306
1906,65000000045;2,54545454545455;306
1898,4000000004;2,63636363636364;305
1890,22500000065;2,63636363636364;303
1882,05000000089;2,63636363636364;303
1873,80000000085;2,72727272727273;301
1864,42500000085;2,72727272727273;301
1855,05000000085;2,72727272727273;299
1846,875;2,81818181818182;295
1837,5;2,81818181818182;295
1828,125;2,81818181818182;295
1818,75;2,84848484848485;295
1809,375;2,84848484848485;291
1801,20000000024;2,93939393939394;294
1792,9500000002;2,93939393939394;291
1784,77500000045;3,06060606060606;289
1775,40000000045;3,06060606060606;289
1767,1500000004;3,03030303030303;287
1758,97500000065;3,03030303030303;287
1750,80000000089;3,15151515151515;286
1741,42500000089;3,15151515151515;285
1733,17500000085;3,15151515151515;282
1725;3,24242424242424;284
1716,82500000024;3,24242424242424;282
1708,5750000002;3,21212121212121;280
1700,40000000045;3,21212121212121;281
1691,02500000045;3,33333333333333;278
1681,65000000045;3,33333333333333;277
1673,4000000004;3,39393939393939;276
1665,22500000065;3,39393939393939;276
1657,05000000089;3,42424242424242;273
1648,80000000085;3,42424242424242;272
1639,42500000085;3,45454545454546;272
1631,25;3,45454545454546;270
1623,07500000024;3,51515151515152;270
1613,70000000024;3,51515151515152;268
1605,4500000002;3,60606060606061;266
1597,27500000045;3,60606060606061;266
1587,90000000045;3,63636363636364;264
1578,52500000045;3,6969696969697;265
1569,15000000045;3,6969696969697;264
1560,9000000004;3,75757575757576;261
1551,5250000004;3,75757575757576;260
1542,1500000004;3,78787878787879;257
1533,97500000065;3,78787878787879;259
1524,60000000065;3,81818181818182;257
1516,42500000089;3,93939393939394;255
1508,17500000085;3,93939393939394;255
1500;3,96969696969697;251
1493,42105263158;3,96969696969697;253
1487,68421052649;3,96969696969697;251
1481,10526315807;3,96969696969697;249
1474,52631578965;3,93939393939394;249
1468,7368421054;3,93939393939394;248
1462,15789473698;3,93939393939394;247
1456,42105263189;4,06060606060606;248
1450,63157894765;4,06060606060606;247
1444,89473684256;4,06060606060606;245
1438,31578947414;4,06060606060606;247
1431,73684210572;4,09090909090909;244
1425,1578947373;4,09090909090909;243
1418,57894736887;4,18181818181818;243
1412,00000000045;4,18181818181818;241
1406,26315789536;4,18181818181818;240
1400,47368421112;4,24242424242424;239
1394,73684210526;4,24242424242424;240
1389,00000000017;4,3030303030303;238
1383,21052631593;4,3030303030303;238
1377,47368421084;4,33333333333333;235
1370,89473684242;4,33333333333333;235
1365,10526315818;4,3030303030303;234
1359,36842105308;4,3030303030303;235
1352,78947368466;4,36363636363636;232
1346,21052631624;4,36363636363636;232
1340,47368421115;4,36363636363636;231
1334,68421052691;4,48484848484849;231
1328,10526315849;4,51515151515152;230
1321,52631579007;4,51515151515152;227
